campaign_id,keyword_text,impressions,clicks,order,sales,cpc_fee,costs,conversion,ctr,category_name,listing_id,price,star,review_num,quantity,rank_keyword_text,discount,fetch_time
137797,600M网卡手动1组,3824,45,11,74.95,1.27,57.18,0.5795114262786509,0.0117,dual router 3,19755052,74.95,2,6,13,75.0,0.7423852711377099,2021-12-04
820992,600M网卡ASIN&类目投放,6121,49,9,59.96,0.85,41.87,0.866122920216344,0.008,auto-dual adapter,6456262,59.96,3,6,85,60.0,0.641427526848818,2021-12-05
120492,600M网卡精准1组,1130,3,5,29.98,1.26,3.78,0.668490773352932,0.0026,wifi Adapter,753666092,29.98,2,6,46,30.0,0.836702039365936,2021-12-05
260917,600M网卡精准2组,594,4,3,14.99,1.55,6.19,0.8438607196872349,0.0067,网卡,571406384,14.99,4,6,42,15.0,0.8466479363023989,2021-12-05
189311,600M网卡精准3组,2718,44,15,107.93,1.16,51.17,0.6540106591652817,0.0161,auto-dual wifi,21503169,107.93,1,6,3,108.0,0.8881920973713199,2021-12-05
826276,600M网卡手动2组,2466,16,7,44.97,1.28,20.53,0.7118777850953536,0.0064,auto-dual adapter,44780476,44.97,2,6,75,45.0,0.6186086014888758,2021-12-05
137797,600M网卡手动1组,5084,30,5,29.98,1.34,40.23,0.49603927079447724,0.0059,WIFI2,19755052,29.98,4,6,99,30.0,0.8026800868627102,2021-12-05
820992,600M网卡ASIN&类目投放,5019,31,3,15.99,0.93,28.86,0.4861730509992507,0.0061,IPV62,6456262,15.99,2,6,16,16.0,0.5453514414521154,2021-12-13
820992,600M网卡ASIN&类目投放,2579,31,11,79.95,1.0,31.08,0.8840911576171847,0.012,wifi Adapter,6456262,79.95,2,6,72,80.0,0.505815575185796,2021-12-15
131868,600M网卡手动3组,4870,8,3,15.99,1.38,11.05,0.4179659813938507,0.0016,auto-dual adapter,804864679,15.99,3,6,89,16.0,0.7192031898395476,2021-12-13
260917,600M网卡精准2组,207,3,3,15.99,1.77,5.32,0.6249646903697946,0.0144,WIFI contorl,571406384,15.99,3,6,102,16.0,0.8480151942180058,2021-12-13
260917,600M网卡精准2组,785,5,7,47.97,1.83,9.16,0.07588349820778695,0.0063,Gigabit wifi Adapter,571406384,47.97,2,6,14,48.0,0.7152161434725304,2021-12-15
189311,600M网卡精准3组,26069,48,13,94.94,1.78,85.57,0.1809622853751326,0.0018,IPV42,21503169,94.94,2,6,48,95.0,0.5411127488499018,2021-12-13
189311,600M网卡精准3组,2928,12,3,15.99,3.47,41.62,0.6341004549274926,0.004,IPV4,21503169,15.99,2,6,26,16.0,0.7595823164304554,2021-12-15
817061,1200/1900,9021,19,5,69.92,1.05,19.98,0.029747128998953466,0.0021,WIFI,81138388,69.92,2,6,50,70.0,0.8928105530307497,2021-12-15
826276,600M网卡手动2组,2529,20,5,31.98,1.52,30.39,0.21733075889621015,0.0079,wifi Adapter,44780476,31.98,2,6,59,32.0,0.6333852643246424,2021-12-13
826276,600M网卡手动2组,3095,14,5,31.98,1.37,19.16,0.19796861368861396,0.0045,600m router,44780476,31.98,3,6,55,32.0,0.793118296342272,2021-12-15
130107,WiFi,6602,37,5,31.98,0.54,20.15,0.3492180860691955,0.0056,百兆网卡,774951770,31.98,1,6,58,32.0,0.5020337383303894,2021-12-13
137797,600M网卡手动1组,1797,28,11,79.95,1.26,35.41,0.13040698159887895,0.0155,700m router,19755052,79.95,1,6,101,80.0,0.8849902883979845,2021-12-13
137797,600M网卡手动1组,4531,26,7,47.97,1.18,30.59,0.2813057171544172,0.0057,logo Adapter,19755052,47.97,1,6,93,48.0,0.7135454736248448,2021-12-15
495064,3000兆网卡-自动,4638,7,3,42.19,1.17,8.22,0.7653030431090648,0.0015,Adapter,78708668,42.19,1,6,25,42.0,0.8546720478225571,2021-12-15
820992,600M网卡ASIN&类目投放,3689,34,3,16.99,0.9,30.48,0.6533829476381359,0.0092,900m router,6456262,16.99,4,6,56,17.0,0.7531740600008798,2021-12-14
131868,600M网卡手动3组,5459,5,3,15.99,1.05,5.26,0.6125907792880556,0.0009,dual router 3,804864679,15.99,3,6,44,16.0,0.7641271153093847,2021-12-14
189311,600M网卡精准3组,14809,26,13,97.94,1.59,41.24,0.18242297613626662,0.0017,Adapter,21503169,97.94,3,6,90,98.0,0.673014564592747,2021-12-14
826276,600M网卡手动2组,1856,12,3,15.99,1.84,22.05,0.3057686254845118,0.0064,router,44780476,15.99,4,6,34,16.0,0.5301173806233661,2021-12-14
130107,WiFi,6837,38,3,16.99,0.52,19.57,0.26431668975227546,0.0055,800m router,774951770,16.99,1,6,73,17.0,0.5825103693539324,2021-12-14
137797,600M网卡手动1组,4977,27,3,15.99,1.09,29.52,0.4895612338108314,0.0054,900m router,19755052,15.99,3,6,41,16.0,0.6678932480446186,2021-12-14
820992,Adapter,6787,37,11,59.95,0.87,32.03,0.30113558958670517,0.0054,auto-dual adapter,6456262,59.95,3,6,46,60.0,0.5639669485868358,2021-11-25
990944,WiFi,1438,6,3,11.99,2.33,13.99,0.40929869872663005,0.0041,dual router 3,87110874,11.99,2,6,77,12.0,0.5507394400565087,2021-11-25
120492,600M网卡精准计划,1310,4,3,11.99,1.56,6.22,0.6364469900737632,0.003,Gigabit router Adapter,753666092,11.99,1,6,10,12.0,0.5269611360487958,2021-11-25
260917,600M网卡精准词广告5,696,4,3,11.99,1.36,5.45,0.03544405958578011,0.0057,WIFI,571406384,11.99,4,6,48,12.0,0.7252579919272886,2021-11-25
189311,600兆网卡-精准,2374,25,7,41.97,1.42,35.58,0.35141717418490953,0.0105,Adapter target contorl,21503169,41.97,3,6,11,42.0,0.5236475910291575,2021-11-25
826276,Mini,2834,13,5,26.98,1.46,18.94,0.4775757473149598,0.0045,auto-dual 500m adapter,44780476,26.98,4,6,76,27.0,0.5915674578263498,2021-11-25
137797,wifi,10719,99,11,68.95,1.69,167.02,0.07871756678960756,0.0092,wifi Adapter,19755052,68.95,2,6,30,69.0,0.7076755407497286,2021-11-25
820992,Adapter,7855,29,3,14.99,0.77,22.4,0.8151117037427495,0.0036,600m router,6456262,14.99,2,6,76,15.0,0.6467859978907388,2021-11-22
990944,WiFi,2222,17,5,29.98,2.01,34.09,0.29868932976986057,0.0076,dual router 3,87110874,29.98,1,6,20,30.0,0.5995272385154817,2021-11-22
120492,600M网卡精准计划,951,5,3,14.99,0.95,4.77,0.3705988212188331,0.0052,auto Adapter target,753666092,14.99,2,6,44,15.0,0.5638939168013276,2021-11-22
189311,600兆网卡-精准,2871,13,5,29.98,1.26,16.35,0.23955385746949914,0.0045,Adapter target,21503169,29.98,4,6,30,30.0,0.5840067924607839,2021-11-22
137797,wifi,7627,76,21,149.9,1.56,118.7,0.3666796040279214,0.0099,auto-dual 500m adapter,19755052,149.9,2,6,84,150.0,0.5385206124638706,2021-11-22
990944,WiFi,3411,6,3,14.99,2.47,14.8,0.5880137589384073,0.0017,Adapter target fast,87110874,14.99,2,6,65,15.0,0.6232493247678776,2021-11-23
189311,600兆网卡-精准,2659,12,5,29.98,1.37,16.38,0.35295818004201734,0.0045,测试路由器,21503169,29.98,1,6,39,30.0,0.520414328912211,2021-11-23
826276,Mini,4666,12,5,29.98,1.38,16.58,0.7524823279509995,0.0025,IPV62,44780476,29.98,3,6,35,30.0,0.759869743373363,2021-11-23
137797,wifi,8452,75,15,104.93,1.54,115.84,0.5382816550639835,0.0088,WIFI contorl,19755052,104.93,4,6,93,105.0,0.8208914113604919,2021-11-23
820992,Adapter,13054,64,15,104.93,0.84,53.44,0.13461943636070509,0.0049,Adapter,6456262,104.93,3,6,95,105.0,0.5995125292326831,2021-11-21
990944,WiFi,2676,14,3,14.99,1.61,22.51,0.08039927235914388,0.0052,dual router2,87110874,14.99,2,6,87,15.0,0.7272395620668681,2021-11-21
189311,600兆网卡-精准,3595,41,11,74.95,1.55,63.65,0.3619229090392963,0.0114,700m router,21503169,74.95,4,6,52,75.0,0.8172415967692146,2021-11-21
137797,wifi,7623,120,23,164.89,1.59,190.89,0.4880568142123488,0.0157,百兆路由器,19755052,164.89,3,6,93,165.0,0.6914541244463754,2021-11-21
820992,Adapter,6978,25,3,14.99,0.77,19.25,0.15299466113664756,0.0035,Gigabit WIFI,6456262,14.99,2,6,70,15.0,0.5040430406167082,2021-11-24
820992,Adapter,12871,50,5,29.98,0.89,44.41,0.3481386093130539,0.0038,wifi Adapter,6456262,29.98,3,6,80,30.0,0.8166220226815148,2021-11-20
260917,600M网卡精准词广告5,469,5,3,14.99,1.95,9.73,0.3055036490802682,0.0106,auto router,571406384,14.99,1,6,60,15.0,0.8030188295990763,2021-11-20
260917,600M网卡精准词广告5,1497,3,3,14.99,1.53,4.58,0.4005310412960635,0.002,路由器,571406384,14.99,4,6,59,15.0,0.6568812228806993,2021-11-24
189311,600兆网卡-精准,3367,50,7,44.97,1.35,67.47,0.43158495244623535,0.0148,Gigabit wifi Adapter,21503169,44.97,4,6,30,45.0,0.6893301905858992,2021-11-20
826276,Mini,6081,8,3,14.99,0.97,7.74,0.8785387423118356,0.0013,auto router,44780476,14.99,2,6,63,15.0,0.7039582559725809,2021-11-20
137797,wifi,6050,102,23,164.89,1.56,159.15,0.34908083753191077,0.0168,auto-dual 300m adapter,19755052,164.89,1,6,82,165.0,0.812877188995418,2021-11-20
137797,wifi,8105,70,21,149.9,1.6,111.83,0.8469175260560108,0.0086,Adapter target fast,19755052,149.9,3,6,89,150.0,0.8397241381774839,2021-11-24
820992,600M网卡ASIN&类目投放,5850,15,5,29.98,0.82,12.33,0.23172408138494424,0.0025,路由器,6456262,29.98,4,6,9,30.0,0.7426761998089622,2021-12-17
120492,600M网卡精准1组,1348,7,3,15.99,1.18,8.23,0.6569169529332423,0.0051,Gigabit router Adapter,753666092,15.99,1,6,28,16.0,0.5265830784934029,2021-12-17
120492,600M网卡精准1组,1831,5,5,29.98,1.48,7.42,0.12768592156281597,0.0027,auto router,753666092,29.98,2,6,19,30.0,0.6470251596177423,2021-12-18
260917,600M网卡精准2组,451,5,7,47.97,1.82,9.08,0.712180206010514,0.011,千兆路由器,571406384,47.97,2,6,20,48.0,0.7161638044818659,2021-12-17
189311,600M网卡精准3组,15700,27,7,46.97,1.19,32.22,0.4725945751885431,0.0017,Adapter target test,21503169,46.97,3,6,39,47.0,0.7967578312965318,2021-12-17
189311,600M网卡精准3组,4392,16,3,14.99,1.13,18.06,0.8225889952032251,0.0036,600m router,21503169,14.99,4,6,40,15.0,0.8238437549220817,2021-12-18
817061,1200/1900,5510,10,3,34.96,0.87,8.71,0.41085103486810404,0.0018,dual router,81138388,34.96,1,6,78,35.0,0.86055667220787,2021-12-18
130107,600M网卡自动,7377,34,3,15.99,0.53,17.93,0.4237009525758372,0.0046,600m router,774951770,15.99,2,6,67,16.0,0.8583457744862955,2021-12-17
163024,接收器,3033,13,3,29.99,0.78,10.2,0.26731712160843374,0.0042,auto-dual wifi,667543292,29.99,3,6,23,30.0,0.8752021174855276,2021-12-18
137797,600M网卡手动1组,1152,24,11,76.95,1.24,29.77,0.23664524698958878,0.0208,Gigabit wifi Adapter,19755052,76.95,2,6,26,77.0,0.6989215457096353,2021-12-17
137797,600M网卡手动1组,1487,23,9,59.96,1.31,30.04,0.42853818402775173,0.0154,Gigabit网卡,19755052,59.96,4,6,37,60.0,0.5887660504194597,2021-12-18
495330,3000兆网卡-手动,3185,12,3,42.19,1.13,13.57,0.29200963962402454,0.0037,网卡,84145744,42.19,3,6,5,42.0,0.8531498816363954,2021-12-18
938057,wifi,3263,9,5,35.98,1.12,10.08,0.22648473438412792,0.0027,Gigabit WIFI,70632717,35.98,3,6,61,36.0,0.5719545221783374,2021-12-17
938057,wifi,3506,9,3,20.99,1.11,9.98,0.6357822254572569,0.0025,Adapter target fast,70632717,20.99,2,6,15,21.0,0.8074256986542836,2021-12-18
245866,3000兆网卡-自动,4695,13,3,58.6,0.98,12.79,0.8054123652051205,0.0027,Adapter,71951421,58.6,4,4,70,59.0,0.7399921932329697,2021-12-21
820992,600M网卡ASIN&类目投放,5719,14,5,29.98,0.8,11.24,0.3767019706949287,0.0024,百兆网卡,6456262,29.98,1,6,54,30.0,0.6881901430125265,2021-12-21
189311,600M网卡精准3组,5831,13,7,44.97,1.29,16.74,0.19264335632049787,0.0022,Gigabit wifi Adapter,21503169,44.97,3,6,93,45.0,0.8121991964769912,2021-12-21
826276,600M网卡手动2组,1316,6,3,14.99,1.32,7.94,0.1325024925481101,0.0045,600m router,44780476,14.99,1,6,46,15.0,0.6173882569692217,2021-12-21
137797,600M网卡手动1组,1905,32,7,44.97,1.21,38.67,0.5863431574087998,0.0167,Adapter target,19755052,44.97,4,6,58,45.0,0.7919271773173377,2021-12-21
495330,3000兆网卡-手动,7223,13,3,42.19,1.24,16.07,0.114827669904557,0.0017,Gigabit wifi Adapter,84145744,42.19,3,6,98,42.0,0.728173662959094,2021-12-21
938057,wifi,9955,20,5,35.98,0.92,18.39,0.35832072868768383,0.002,auto router,70632717,35.98,2,6,77,36.0,0.5306157292335976,2021-12-21
820992,600M网卡ASIN&类目投放,4806,29,3,14.99,0.7,20.22,0.2691243743655341,0.006,Gigabit网卡,6456262,14.99,3,6,81,15.0,0.6076680668098575,2021-12-20
131868,600M网卡手动3组,1591,2,3,14.99,1.1,2.19,0.5913642051823637,0.0012,路由器,804864679,14.99,4,6,70,15.0,0.8873895451249938,2021-12-20
131868,600M网卡手动3组,1591,2,3,14.99,1.1,2.19,0.39582879200272847,0.0012,Adapter target,804864679,14.99,2,6,98,15.0,0.7402553632344867,2021-12-20
817061,1200/1900,4010,14,7,90.91,0.91,12.75,0.23800193352026217,0.0034,WIFI2,81138388,90.91,1,6,14,91.0,0.7972566187805001,2021-12-20
817061,1200/1900,4023,14,7,90.91,0.91,12.75,0.25735664118783946,0.0034,logo Adapter,81138388,90.91,3,6,18,91.0,0.7089447650762272,2021-12-20
826276,600M网卡手动2组,1082,9,5,29.98,1.48,13.34,0.670428329146328,0.0083,dual router,44780476,29.98,3,6,76,30.0,0.6314269338404164,2021-12-20
826276,600M网卡手动2组,1093,9,5,29.98,1.48,13.34,0.46541509416544813,0.0082,网卡,44780476,29.98,2,6,65,30.0,0.7163486329367736,2021-12-20
137797,600M网卡手动1组,1945,25,7,44.97,1.26,31.56,0.5332733616707201,0.0128,600m router,19755052,44.97,2,6,99,45.0,0.6767446998871962,2021-12-20
495330,3000兆网卡-手动,2821,11,5,84.38,1.16,12.76,0.6427811784223473,0.0038,WIFI test,84145744,84.38,1,6,14,84.0,0.8299389752591906,2021-12-20
938057,wifi,10524,23,3,17.99,0.9,20.71,0.20802545036396905,0.0021,auto-dual adapter,70632717,17.99,3,6,28,18.0,0.7223680393845193,2021-12-20
820992,600M网卡ASIN&类目投放,5272,24,11,74.95,1.05,25.27,0.08834653848403683,0.0045,Adapter,6456262,74.95,1,6,37,75.0,0.80521337859524,2021-12-22
131868,600M网卡手动3组,750,9,3,14.99,1.75,15.75,0.3365500186316393,0.012,百兆网卡,804864679,14.99,3,6,61,15.0,0.8659632425423959,2021-12-22
189311,600M网卡精准3组,8927,19,5,29.98,1.31,24.82,0.6699055527283456,0.0021,router,21503169,29.98,2,6,48,30.0,0.7630267611181691,2021-12-22
180615,wifi,2463,10,3,34.96,0.74,7.36,0.016470916944365734,0.004,auto-dual 300m adapter,198548908,34.96,1,6,88,35.0,0.6915758433235475,2021-12-22
676386,1300兆磨砂长款-词组,9377,11,3,13.99,1.41,15.48,0.1488938033327782,0.0011,千兆路由器,75449341,13.99,2,6,27,14.0,0.8082135529030964,2021-12-22
826276,600M网卡手动2组,802,4,3,14.99,1.41,5.64,0.4281053680318158,0.0049,IPV6,44780476,14.99,2,6,41,15.0,0.7704297042987933,2021-12-22
495330,3000兆网卡-手动,5748,14,3,42.19,1.07,15.04,0.012998086397042308,0.0024,Adapter target,84145744,42.19,1,6,32,42.0,0.5847183452534777,2021-12-22
938057,wifi,13339,23,5,35.98,0.77,17.79,0.4214344847085717,0.0017,千兆路由器,70632717,35.98,2,6,72,36.0,0.5616567768763328,2021-12-22
820992,600M网卡ASIN&类目投放,5630,33,5,29.98,0.61,20.04,0.5322722458768985,0.0058,logo Adapter,6456262,29.98,3,6,23,30.0,0.6960949297161501,2021-12-19
131868,600M网卡手动3组,2607,1,3,14.99,1.25,1.25,0.6799396365059913,0.0003,router,804864679,14.99,3,6,64,15.0,0.6117482932226733,2021-12-19
120492,600M网卡精准1组,1138,2,3,14.99,1.08,2.15,0.2284893090403224,0.0017,dual router,753666092,14.99,1,6,89,15.0,0.809631014813487,2021-12-19
189311,600M网卡精准3组,4546,26,3,14.99,1.14,29.61,0.45572089046554143,0.0057,千兆路由器,21503169,14.99,3,6,24,15.0,0.8867472883328646,2021-12-19
826276,600M网卡手动2组,841,11,3,14.99,1.25,13.77,0.48209110705589237,0.013,百兆网卡,44780476,14.99,1,6,94,15.0,0.6182707019943481,2021-12-19
137797,600M网卡手动1组,1256,31,9,59.96,1.14,35.37,0.6385293449405824,0.0246,dual router,19755052,59.96,2,6,11,60.0,0.5717111969783204,2021-12-19
495064,3000兆网卡-自动,6229,6,3,42.19,1.35,8.11,0.7276771884653643,0.0009,模拟路由器,78708668,42.19,3,6,17,42.0,0.7397551441695202,2021-12-19
495330,3000兆网卡-手动,3355,10,3,42.19,1.25,12.51,0.4261351592678384,0.0029,600m router,84145744,42.19,2,6,13,42.0,0.7547516367254107,2021-12-19
938057,wifi,1988,10,3,20.99,1.0,10.04,0.8288140530875343,0.005,Gigabit网卡,70632717,20.99,3,6,44,21.0,0.520217566222321,2021-12-19
820992,600M网卡ASIN&类目投放,6465,32,5,31.98,0.88,28.06,0.23537364234995597,0.0049,IPV42,6456262,31.98,4,6,34,32.0,0.693821645375794,2021-12-16
131868,600M网卡手动3组,3424,8,5,37.98,0.85,6.76,0.4691824868830859,0.0023,800m router,804864679,37.98,3,6,7,38.0,0.704565330247229,2021-12-16
120492,600M网卡精准1组,1611,4,5,31.98,1.54,6.15,0.3827388832126001,0.0024,Gigabit Adapter,753666092,31.98,4,6,10,32.0,0.8336790598447166,2021-12-16
189311,600M网卡精准3组,22425,26,7,47.97,1.52,39.4,0.19905207484285578,0.0011,Gigabit WIFI,21503169,47.97,2,6,40,48.0,0.7596722682608581,2021-12-16
817061,1200/1900,11291,21,3,34.96,0.96,20.23,0.20661457829615673,0.0018,WIFI2,81138388,34.96,3,6,55,35.0,0.6059718260406443,2021-12-16
826276,600M网卡手动2组,1214,14,5,31.98,1.23,17.22,0.13436467427713225,0.0115,Gigabit网卡,44780476,31.98,3,6,5,32.0,0.8185288841386145,2021-12-16
137797,600M网卡手动1组,1740,27,11,79.95,1.12,30.35,0.6673637399967679,0.0155,logo Adapter,19755052,79.95,3,6,90,80.0,0.669171960508039,2021-12-16
938057,wifi,2359,11,3,17.99,1.02,11.19,0.07624724155882617,0.0046,IPV4,70632717,17.99,3,6,51,18.0,0.5119102370612945,2021-12-16
163024,接收器,2229,7,3,47.99,1.14,7.97,0.800645469941419,0.0031,800m router,667543292,47.99,3,6,87,48.0,0.8606342351166916,2021-12-07
495330,3000兆网卡-手动,5446,10,3,42.19,1.01,10.1,0.33709434420943996,0.0018,slow router,84145744,42.19,4,6,89,42.0,0.8762754400847681,2021-12-06
539314,1200/1900,1379,7,5,56.04,2.01,14.07,0.0464116784241458,0.005,router,41245804,56.04,2,4,63,56.0,0.5529869978196003,2021-12-16
245866,3000兆网卡-自动,1865,10,3,58.36,1.32,13.24,0.6828492049521259,0.0053,网卡,71951421,58.36,1,4,67,58.0,0.8382667714466059,2021-12-16
820992,600M网卡ASIN&类目投放,3290,18,11,74.95,1.31,23.56,0.6738879395214583,0.0054,auto-dual wifi,6456262,74.95,2,6,64,75.0,0.7664721344259471,2021-12-23
817061,1200/1900,4342,7,3,34.96,1.01,7.08,0.10487354761027487,0.0016,上网卡,81138388,34.96,1,6,42,35.0,0.5665591443537932,2021-12-23
676386,1300兆磨砂长款-词组,7377,10,5,31.98,1.49,14.9,0.5944950004960626,0.0013,Adapter target fast,75449341,31.98,3,6,32,32.0,0.5896008242940778,2021-12-23
826276,600M网卡手动2组,2420,11,7,44.97,1.37,15.02,0.052030718823588736,0.0045,Adapter target fast,44780476,44.97,3,6,27,45.0,0.6007333254230679,2021-12-23
137797,600M网卡手动1组,6399,30,7,44.97,1.24,37.19,0.3800555576496523,0.0046,路由器,19755052,44.97,3,6,9,45.0,0.7456974665099022,2021-12-23
938057,wifi,11909,20,3,17.99,0.9,18.09,0.34830560864676613,0.0016,auto-dual 300m adapter,70632717,17.99,1,6,41,18.0,0.7529480367666477,2021-12-23
539314,1200/1900,789,9,3,28.02,1.42,12.77,0.8590033511447839,0.0114,Adapter,41245804,28.02,3,4,5,28.0,0.873972479788921,2021-12-23
820992,600M网卡ASIN&类目投放,3328,8,3,14.99,1.3,10.36,0.09961433369283623,0.0024,IPV6 网络,6456262,14.99,1,6,40,15.0,0.8608952910858557,2021-12-24
131868,600M网卡手动3组,1432,13,3,14.99,0.94,12.27,0.8928924028054638,0.009,Gigabit router Adapter,804864679,14.99,2,6,20,15.0,0.6659813963651907,2021-12-24
189311,600M网卡精准3组,7126,17,15,104.93,2.22,37.74,0.06253008500197943,0.0023,dual router 2 ,21503169,104.93,4,6,67,105.0,0.5268929024454678,2021-12-24
676386,1300兆磨砂长款-词组,10970,10,5,27.98,1.38,13.81,0.38562637247835563,0.0009,多网卡,75449341,27.98,1,6,43,28.0,0.8693111129416282,2021-12-24
137797,600M网卡手动1组,2224,16,3,14.99,1.13,18.0,0.4588642210826442,0.0071,IPV6 网络,19755052,14.99,2,6,81,15.0,0.8964759346607174,2021-12-24
820992,600M网卡ASIN&类目投放,8312,18,5,29.98,0.92,16.64,0.8318707199738504,0.0021,dual router2,6456262,29.98,4,6,20,30.0,0.7466590282341518,2021-12-25
131868,600M网卡手动3组,2740,11,3,14.99,1.14,12.58,0.26814150950260157,0.004,Adapter2,804864679,14.99,1,6,12,15.0,0.5687471282373177,2021-12-25
120492,600M网卡精准1组,471,7,3,14.99,1.52,10.64,0.879447835927814,0.0148,Gigabit router Adapter,753666092,14.99,3,6,42,15.0,0.7548452875306199,2021-12-25
189311,600M网卡精准3组,11296,18,7,43.97,2.25,40.53,0.0466099733807985,0.0015,800m router,21503169,43.97,1,6,17,44.0,0.59452852067315,2021-12-25
817061,1200/1900,8211,26,3,34.96,0.97,25.14,0.45932415309328534,0.0031,dual router 3,81138388,34.96,2,6,64,35.0,0.7007548321606129,2021-12-25
180615,wifi,5750,14,3,34.96,0.82,11.51,0.03352369915680909,0.0024,Adapter target test,198548908,34.96,4,6,28,35.0,0.5272351145832479,2021-12-25
137797,600M网卡手动1组,4745,38,3,14.99,1.17,44.28,0.12058607421184815,0.008,网卡,19755052,14.99,4,6,55,15.0,0.5625020837230037,2021-12-25
938057,wifi,7162,18,3,17.99,1.01,18.11,0.4688389203915053,0.0025,dual router,70632717,17.99,4,6,80,18.0,0.7687681683956511,2021-12-25
820992,600M网卡ASIN&类目投放,5479,25,5,29.98,1.03,25.76,0.4097834740749712,0.0045,路由器,6456262,29.98,1,6,83,30.0,0.5293750051036037,2021-12-26
120492,600M网卡精准1组,1157,5,5,29.98,1.64,8.19,0.1078277259668354,0.0043,Adapter target test,753666092,29.98,3,6,41,30.0,0.6064041738177863,2021-12-26
260917,600M网卡精准2组,521,7,3,14.99,1.67,11.7,0.07497079384694062,0.0134,Gigabit Adapter,571406384,14.99,2,6,53,15.0,0.5710429704930925,2021-12-26
189311,600M网卡精准3组,11625,17,3,34.96,1.91,32.46,0.19667290863385808,0.0014,dual router 3,21503169,34.96,3,6,52,35.0,0.8357814304655573,2021-12-26
180615,wifi,7370,11,3,34.96,0.82,8.98,0.24137037574909573,0.0014,dual router,198548908,34.96,1,6,15,35.0,0.6661942524808725,2021-12-26
250619,600M网卡精准-无曝光关键词测试2,1513,4,3,14.99,1.29,5.16,0.5581905665772265,0.0026,测试路由器,804411342,14.99,2,6,2,15.0,0.8083665918970544,2021-12-26
676386,1300兆磨砂长款-词组,5547,10,3,13.99,1.55,15.49,0.8642832884454134,0.0018,模拟路由器,75449341,13.99,4,6,85,14.0,0.5357225743568224,2021-12-26
826276,600M网卡手动2组,2656,8,3,14.99,1.17,9.39,0.4663121051524202,0.003,auto wifi Adapter,44780476,14.99,3,6,93,15.0,0.5329195153317888,2021-12-26
